,CountyId,State,County,TotalPop
2784,49015,Utah,Emery County,10410
2785,49017,Utah,Garfield County,5020
2786,49019,Utah,Grand County,9544
2787,49021,Utah,Iron County,48504
2788,49023,Utah,Juab County,10694
2789,49025,Utah,Kane County,7246
2790,49027,Utah,Millard County,12651
2791,49029,Utah,Morgan County,11014
2792,49031,Utah,Piute County,1860
2793,49033,Utah,Rich County,2307
2794,49035,Utah,Salt Lake County,1106700
2795,49037,Utah,San Juan County,15193
2796,49039,Utah,Sanpete County,28892
2797,49041,Utah,Sevier County,20961
2798,49043,Utah,Summit County,39731
2799,49045,Utah,Tooele County,63357
2800,49047,Utah,Uintah County,36343
2801,49049,Utah,Utah County,576496
2802,49051,Utah,Wasatch County,29306
2803,49053,Utah,Washington County,155577
2804,49055,Utah,Wayne County,2700
2805,49057,Utah,Weber County,244101
2806,50001,Vermont,Addison County,36825
2807,50003,Vermont,Bennington County,36054
2808,50005,Vermont,Caledonia County,30576
2809,50007,Vermont,Chittenden County,160985
2810,50009,Vermont,Essex County,6203
2811,50011,Vermont,Franklin County,48816
2812,50013,Vermont,Grand Isle County,6950
2813,50015,Vermont,Lamoille County,25191
2814,50017,Vermont,Orange County,28901
2815,50019,Vermont,Orleans County,26951
2816,50021,Vermont,Rutland County,59676
2817,50023,Vermont,Washington County,58691
2818,50025,Vermont,Windham County,43332
2819,50027,Vermont,Windsor County,55485
2820,51001,Virginia,Accomack County,32840
2821,51003,Virginia,Albemarle County,105105
2822,51005,Virginia,Alleghany County,15489
2823,51007,Virginia,Amelia County,12802
2824,51009,Virginia,Amherst County,31819
2825,51011,Virginia,Appomattox County,15462
2826,51013,Virginia,Arlington County,229534
2827,51015,Virginia,Augusta County,74390
2828,51017,Virginia,Bath County,4458
2829,51019,Virginia,Bedford County,77319
2830,51021,Virginia,Bland County,6524
2831,51023,Virginia,Botetourt County,33149
2832,51025,Virginia,Brunswick County,16435
2833,51027,Virginia,Buchanan County,22611
2834,51029,Virginia,Buckingham County,17048
2835,51031,Virginia,Campbell County,55158
2836,51033,Virginia,Caroline County,29889
2837,51035,Virginia,Carroll County,29767
2838,51036,Virginia,Charles City County,7022
2839,51037,Virginia,Charlotte County,12176
2840,51041,Virginia,Chesterfield County,335594
2841,51043,Virginia,Clarke County,14331
2842,51045,Virginia,Craig County,5131
2843,51047,Virginia,Culpeper County,49795
2844,51049,Virginia,Cumberland County,9797
2845,51051,Virginia,Dickenson County,15181
2846,51053,Virginia,Dinwiddie County,28033
2847,51057,Virginia,Essex County,11083
2848,51059,Virginia,Fairfax County,1142004
2849,51061,Virginia,Fauquier County,68406
2850,51063,Virginia,Floyd County,15594
2851,51065,Virginia,Fluvanna County,26109
2852,51067,Virginia,Franklin County,56277
2853,51069,Virginia,Frederick County,83784
2854,51071,Virginia,Giles County,16867
2855,51073,Virginia,Gloucester County,37035
2856,51075,Virginia,Goochland County,22148
2857,51077,Virginia,Grayson County,15708
2858,51079,Virginia,Greene County,19213
2859,51081,Virginia,Greensville County,11606
2860,51083,Virginia,Halifax County,35030
2861,51085,Virginia,Hanover County,103218
2862,51087,Virginia,Henrico County,324073
2863,51089,Virginia,Henry County,51956
2864,51091,Virginia,Highland County,2213
2865,51093,Virginia,Isle of Wight County,36090
2866,51095,Virginia,James City County,73028
2867,51097,Virginia,King and Queen County,7052
2868,51099,Virginia,King George County,25564
2869,51101,Virginia,King William County,16329
2870,51103,Virginia,Lancaster County,10848
2871,51105,Virginia,Lee County,24428
2872,51107,Virginia,Loudoun County,374558
2873,51109,Virginia,Louisa County,34813
2874,51111,Virginia,Lunenburg County,12369
2875,51113,Virginia,Madison County,13108
2876,51115,Virginia,Mathews County,8830
2877,51117,Virginia,Mecklenburg County,30959
2878,51119,Virginia,Middlesex County,10710
2879,51121,Virginia,Montgomery County,97692
2880,51125,Virginia,Nelson County,14863
2881,51127,Virginia,New Kent County,20523
2882,51131,Virginia,Northampton County,11998
2883,51133,Virginia,Northumberland County,12254
2884,51135,Virginia,Nottoway County,15537
2885,51137,Virginia,Orange County,35265
2886,51139,Virginia,Page County,23694
2887,51141,Virginia,Patrick County,17958
2888,51143,Virginia,Pittsylvania County,61970
2889,51145,Virginia,Powhatan County,28364
2890,51147,Virginia,Prince Edward County,22903
2891,51149,Virginia,Prince George County,37704
2892,51153,Virginia,Prince William County,450763
2893,51155,Virginia,Pulaski County,34330
2894,51157,Virginia,Rappahannock County,7359
2895,51159,Virginia,Richmond County,8873
2896,51161,Virginia,Roanoke County,93419
2897,51163,Virginia,Rockbridge County,22440
2898,51165,Virginia,Rockingham County,78653
2899,51167,Virginia,Russell County,27725
2900,51169,Virginia,Scott County,22290
2901,51171,Virginia,Shenandoah County,42854
2902,51173,Virginia,Smyth County,31298
2903,51175,Virginia,Southampton County,18089
2904,51177,Virginia,Spotsylvania County,130159
2905,51179,Virginia,Stafford County,141159
2906,51181,Virginia,Surry County,6670
2907,51183,Virginia,Sussex County,11595
2908,51185,Virginia,Tazewell County,42689
2909,51187,Virginia,Warren County,38991
2910,51191,Virginia,Washington County,54457
2911,51193,Virginia,Westmoreland County,17596
2912,51195,Virginia,Wise County,39539
2913,51197,Virginia,Wythe County,29048
2914,51199,Virginia,York County,67196
2915,51510,Virginia,Alexandria city,154710
2916,51520,Virginia,Bristol city,17077
2917,51530,Virginia,Buena Vista city,6495
2918,51540,Virginia,Charlottesville city,46487
2919,51550,Virginia,Chesapeake city,235410
2920,51570,Virginia,Colonial Heights city,17582
2921,51580,Virginia,Covington city,5675
2922,51590,Virginia,Danville city,41911
2923,51595,Virginia,Emporia city,5495
2924,51600,Virginia,Fairfax city,23580
2925,51610,Virginia,Falls Church city,13843
2926,51620,Virginia,Franklin city,8334
2927,51630,Virginia,Fredericksburg city,28135
2928,51640,Virginia,Galax city,6788
2929,51650,Virginia,Hampton city,136255
2930,51660,Virginia,Harrisonburg city,53064
2931,51670,Virginia,Hopewell city,22353
2932,51678,Virginia,Lexington city,7113
2933,51680,Virginia,Lynchburg city,79237
2934,51683,Virginia,Manassas city,41379
2935,51685,Virginia,Manassas Park city,16117
2936,51690,Virginia,Martinsville city,13256
2937,51700,Virginia,Newport News city,180775
2938,51710,Virginia,Norfolk city,245752
2939,51720,Virginia,Norton city,4043
2940,51730,Virginia,Petersburg city,32037
2941,51735,Virginia,Poquoson city,12022
2942,51740,Virginia,Portsmouth city,95536
2943,51750,Virginia,Radford city,17380
2944,51760,Virginia,Richmond city,220892
2945,51770,Virginia,Roanoke city,99572
2946,51775,Virginia,Salem city,25521
2947,51790,Virginia,Staunton city,24273
2948,51800,Virginia,Suffolk city,88057
2949,51810,Virginia,Virginia Beach city,450057
2950,51820,Virginia,Waynesboro city,21620
2951,51830,Virginia,Williamsburg city,14817
2952,51840,Virginia,Winchester city,27516
2953,53001,Washington,Adams County,19261
2954,53003,Washington,Asotin County,22259
2955,53005,Washington,Benton County,190529
2956,53007,Washington,Chelan County,75138
2957,53009,Washington,Clallam County,73439
2958,53011,Washington,Clark County,457474
2959,53013,Washington,Columbia County,3999
2960,53015,Washington,Cowlitz County,103590
2961,53017,Washington,Douglas County,40585
2962,53019,Washington,Ferry County,7568
2963,53021,Washington,Franklin County,89124
2964,53023,Washington,Garfield County,2226
2965,53025,Washington,Grant County,93420
2966,53027,Washington,Grays Harbor County,71454
2967,53029,Washington,Island County,80323
2968,53031,Washington,Jefferson County,30524
2969,53033,Washington,King County,2118119
2970,53035,Washington,Kitsap County,258903
2971,53037,Washington,Kittitas County,43726
2972,53039,Washington,Klickitat County,21172
2973,53041,Washington,Lewis County,76012
2974,53043,Washington,Lincoln County,10344
2975,53045,Washington,Mason County,61569
2976,53047,Washington,Okanogan County,41377
2977,53049,Washington,Pacific County,20940
2978,53051,Washington,Pend Oreille County,13066
2979,53053,Washington,Pierce County,845193
2980,53055,Washington,San Juan County,16221
2981,53057,Washington,Skagit County,121725
2982,53059,Washington,Skamania County,11498
2983,53061,Washington,Snohomish County,771904
2984,53063,Washington,Spokane County,490764
2985,53065,Washington,Stevens County,43858
2986,53067,Washington,Thurston County,269885
2987,53069,Washington,Wahkiakum County,4105
2988,53071,Washington,Walla Walla County,59862
2989,53073,Washington,Whatcom County,212738
2990,53075,Washington,Whitman County,47794
2991,53077,Washington,Yakima County,248279
2992,54001,West Virginia,Barbour County,16790
2993,54003,West Virginia,Berkeley County,111610
2994,54005,West Virginia,Boone County,23236
2995,54007,West Virginia,Braxton County,14345
2996,54009,West Virginia,Brooke County,23067
2997,54011,West Virginia,Cabell County,96100
2998,54013,West Virginia,Calhoun County,7450
2999,54015,West Virginia,Clay County,8901
3000,54017,West Virginia,Doddridge County,8570
3001,54019,West Virginia,Fayette County,44602
3002,54021,West Virginia,Gilmer County,8305
3003,54023,West Virginia,Grant County,11673
3004,54025,West Virginia,Greenbrier County,35523
3005,54027,West Virginia,Hampshire County,23412
3006,54029,West Virginia,Hancock County,29921
3007,54031,West Virginia,Hardy County,13812
3008,54033,West Virginia,Harrison County,68438
3009,54035,West Virginia,Jackson County,29123
3010,54037,West Virginia,Jefferson County,55673
3011,54039,West Virginia,Kanawha County,187827
3012,54041,West Virginia,Lewis County,16371
3013,54043,West Virginia,Lincoln County,21241
3014,54045,West Virginia,Logan County,34428
3015,54047,West Virginia,McDowell County,19707
3016,54049,West Virginia,Marion County,56575
3017,54051,West Virginia,Marshall County,32006
3018,54053,West Virginia,Mason County,27000
3019,54055,West Virginia,Mercer County,60963
3020,54057,West Virginia,Mineral County,27421
3021,54059,West Virginia,Mingo County,25150
3022,54061,West Virginia,Monongalia County,103715
3023,54063,West Virginia,Monroe County,13517
3024,54065,West Virginia,Morgan County,17510
3025,54067,West Virginia,Nicholas County,25496
3026,54069,West Virginia,Ohio County,42906
3027,54071,West Virginia,Pendleton County,7138
3028,54073,West Virginia,Pleasants County,7527
3029,54075,West Virginia,Pocahontas County,8574
3030,54077,West Virginia,Preston County,33760
3031,54079,West Virginia,Putnam County,56644
3032,54081,West Virginia,Raleigh County,77097
3033,54083,West Virginia,Randolph County,29152
3034,54085,West Virginia,Ritchie County,10005
3035,54087,West Virginia,Roane County,14348
3036,54089,West Virginia,Summers County,13210
3037,54091,West Virginia,Taylor County,16977
3038,54093,West Virginia,Tucker County,7035
3039,54095,West Virginia,Tyler County,8949
3040,54097,West Virginia,Upshur County,24604
3041,54099,West Virginia,Wayne County,41063
3042,54101,West Virginia,Webster County,8637
3043,54103,West Virginia,Wetzel County,15793
3044,54105,West Virginia,Wirt County,5800
3045,54107,West Virginia,Wood County,86016
3046,54109,West Virginia,Wyoming County,22130
3047,55001,Wisconsin,Adams County,20111
3048,55003,Wisconsin,Ashland County,15779
3049,55005,Wisconsin,Barron County,45358
3050,55007,Wisconsin,Bayfield County,15004
3051,55009,Wisconsin,Brown County,258004
3052,55011,Wisconsin,Buffalo County,13243
3053,55013,Wisconsin,Burnett County,15239
3054,55015,Wisconsin,Calumet County,49737
3055,55017,Wisconsin,Chippewa County,63445
3056,55019,Wisconsin,Clark County,34513
3057,55021,Wisconsin,Columbia County,56790
3058,55023,Wisconsin,Crawford County,16313
3059,55025,Wisconsin,Dane County,522837
3060,55027,Wisconsin,Dodge County,87833
3061,55029,Wisconsin,Door County,27443
3062,55031,Wisconsin,Douglas County,43503
3063,55033,Wisconsin,Dunn County,44260
3064,55035,Wisconsin,Eau Claire County,102388
3065,55037,Wisconsin,Florence County,4354
3066,55039,Wisconsin,Fond du Lac County,102082
3067,55041,Wisconsin,Forest County,9035
3068,55043,Wisconsin,Grant County,51742
3069,55045,Wisconsin,Green County,36869
3070,55047,Wisconsin,Green Lake County,18745
3071,55049,Wisconsin,Iowa County,23576
3072,55051,Wisconsin,Iron County,5748
3073,55053,Wisconsin,Jackson County,20531
3074,55055,Wisconsin,Jefferson County,84586
3075,55057,Wisconsin,Juneau County,26427
3076,55059,Wisconsin,Kenosha County,167886
3077,55061,Wisconsin,Kewaunee County,20378
3078,55063,Wisconsin,La Crosse County,117582
3079,55065,Wisconsin,Lafayette County,16755
3080,55067,Wisconsin,Langlade County,19190
3081,55069,Wisconsin,Lincoln County,27994
3082,55071,Wisconsin,Manitowoc County,79680
3083,55073,Wisconsin,Marathon County,135293
3084,55075,Wisconsin,Marinette County,40712
3085,55077,Wisconsin,Marquette County,15164
3086,55078,Wisconsin,Menominee County,4506
3087,55079,Wisconsin,Milwaukee County,956586
3088,55081,Wisconsin,Monroe County,45303
3089,55083,Wisconsin,Oconto County,37465
3090,55085,Wisconsin,Oneida County,35352
3091,55087,Wisconsin,Outagamie County,183288
3092,55089,Wisconsin,Ozaukee County,87817
3093,55091,Wisconsin,Pepin County,7282
3094,55093,Wisconsin,Pierce County,41226
3095,55095,Wisconsin,Polk County,43328
3096,55097,Wisconsin,Portage County,70371
3097,55099,Wisconsin,Price County,13566
3098,55101,Wisconsin,Racine County,195101
3099,55103,Wisconsin,Richland County,17626
3100,55105,Wisconsin,Rock County,161226
3101,55107,Wisconsin,Rusk County,14211
3102,55109,Wisconsin,St. Croix County,87142
3103,55111,Wisconsin,Sauk County,63340
3104,55113,Wisconsin,Sawyer County,16384
3105,55115,Wisconsin,Shawano County,41136
3106,55117,Wisconsin,Sheboygan County,115094
3107,55119,Wisconsin,Taylor County,20344
3108,55121,Wisconsin,Trempealeau County,29510
3109,55123,Wisconsin,Vernon County,30378
3110,55125,Wisconsin,Vilas County,21465
3111,55127,Wisconsin,Walworth County,102917
3112,55129,Wisconsin,Washburn County,15638
3113,55131,Wisconsin,Washington County,133967
3114,55133,Wisconsin,Waukesha County,396731
3115,55135,Wisconsin,Waupaca County,51651
3116,55137,Wisconsin,Waushara County,24170
3117,55139,Wisconsin,Winnebago County,169540
3118,55141,Wisconsin,Wood County,73427
3119,56001,Wyoming,Albany County,37944
3120,56003,Wyoming,Big Horn County,11920
3121,56005,Wyoming,Campbell County,48116
3122,56007,Wyoming,Carbon County,15689
3123,56009,Wyoming,Converse County,14166
3124,56011,Wyoming,Crook County,7347
3125,56013,Wyoming,Fremont County,40354
3126,56015,Wyoming,Goshen County,13479
3127,56017,Wyoming,Hot Springs County,4741
3128,56019,Wyoming,Johnson County,8562
3129,56021,Wyoming,Laramie County,97031
3130,56023,Wyoming,Lincoln County,18791
3131,56025,Wyoming,Natrona County,81023
3132,56027,Wyoming,Niobrara County,2479
3133,56029,Wyoming,Park County,29276
3134,56031,Wyoming,Platte County,8703
3135,56033,Wyoming,Sheridan County,29964
3136,56035,Wyoming,Sublette County,10037
3137,56037,Wyoming,Sweetwater County,44527
3138,56039,Wyoming,Teton County,22923
3139,56041,Wyoming,Uinta County,20758
3140,56043,Wyoming,Washakie County,8253
3141,56045,Wyoming,Weston County,7117
3142,72001,Puerto Rico,Adjuntas Municipio,18525
3143,72003,Puerto Rico,Aguada Municipio,39470
3144,72005,Puerto Rico,Aguadilla Municipio,55722
3145,72007,Puerto Rico,Aguas Buenas Municipio,26855
3146,72009,Puerto Rico,Aibonito Municipio,24008
3147,72011,Puerto Rico,Añasco Municipio,27892
3148,72013,Puerto Rico,Arecibo Municipio,89550
3149,72015,Puerto Rico,Arroyo Municipio,18504
3150,72017,Puerto Rico,Barceloneta Municipio,24583
3151,72019,Puerto Rico,Barranquitas Municipio,29237
3152,72021,Puerto Rico,Bayamón Municipio,188614
3153,72023,Puerto Rico,Cabo Rojo Municipio,49726
3154,72025,Puerto Rico,Caguas Municipio,134269
3155,72027,Puerto Rico,Camuy Municipio,32936
3156,72029,Puerto Rico,Canóvanas Municipio,46779
3157,72031,Puerto Rico,Carolina Municipio,161684
3158,72033,Puerto Rico,Cataño Municipio,25595
3159,72035,Puerto Rico,Cayey Municipio,45431
3160,72037,Puerto Rico,Ceiba Municipio,12238
3161,72039,Puerto Rico,Ciales Municipio,17325
3162,72041,Puerto Rico,Cidra Municipio,41181
3163,72043,Puerto Rico,Coamo Municipio,39796
3164,72045,Puerto Rico,Comerío Municipio,19914
3165,72047,Puerto Rico,Corozal Municipio,34933
3166,72049,Puerto Rico,Culebra Municipio,1494
3167,72051,Puerto Rico,Dorado Municipio,37722
3168,72053,Puerto Rico,Fajardo Municipio,33075
3169,72054,Puerto Rico,Florida Municipio,12140
3170,72055,Puerto Rico,Guánica Municipio,17327
3171,72057,Puerto Rico,Guayama Municipio,42623
3172,72059,Puerto Rico,Guayanilla Municipio,19578
3173,72061,Puerto Rico,Guaynabo Municipio,90773
3174,72063,Puerto Rico,Gurabo Municipio,47074
3175,72065,Puerto Rico,Hatillo Municipio,40978
3176,72067,Puerto Rico,Hormigueros Municipio,16474
3177,72069,Puerto Rico,Humacao Municipio,54736
3178,72071,Puerto Rico,Isabela Municipio,43314
3179,72073,Puerto Rico,Jayuya Municipio,15297
3180,72075,Puerto Rico,Juana Díaz Municipio,47952
3181,72077,Puerto Rico,Juncos Municipio,39704
3182,72079,Puerto Rico,Lajas Municipio,23893
3183,72081,Puerto Rico,Lares Municipio,27321
3184,72083,Puerto Rico,Las Marías Municipio,8874
3185,72085,Puerto Rico,Las Piedras Municipio,38253
3186,72087,Puerto Rico,Loíza Municipio,27242
3187,72089,Puerto Rico,Luquillo Municipio,18952
3188,72091,Puerto Rico,Manatí Municipio,40705
3189,72093,Puerto Rico,Maricao Municipio,6180
3190,72095,Puerto Rico,Maunabo Municipio,11297
3191,72097,Puerto Rico,Mayagüez Municipio,79615
3192,72099,Puerto Rico,Moca Municipio,37676
3193,72101,Puerto Rico,Morovis Municipio,31785
3194,72103,Puerto Rico,Naguabo Municipio,26584
3195,72105,Puerto Rico,Naranjito Municipio,29112
3196,72107,Puerto Rico,Orocovis Municipio,21906
3197,72109,Puerto Rico,Patillas Municipio,17769
3198,72111,Puerto Rico,Peñuelas Municipio,21661
3199,72113,Puerto Rico,Ponce Municipio,148863
3200,72115,Puerto Rico,Quebradillas Municipio,24548
3201,72117,Puerto Rico,Rincón Municipio,14526
3202,72119,Puerto Rico,Río Grande Municipio,51768
3203,72121,Puerto Rico,Sabana Grande Municipio,23610
3204,72123,Puerto Rico,Salinas Municipio,29239
3205,72125,Puerto Rico,San Germán Municipio,32937
3206,72127,Puerto Rico,San Juan Municipio,355181
3207,72129,Puerto Rico,San Lorenzo Municipio,38689
3208,72131,Puerto Rico,San Sebastián Municipio,38970
3209,72133,Puerto Rico,Santa Isabel Municipio,22475
3210,72135,Puerto Rico,Toa Alta Municipio,74169
3211,72137,Puerto Rico,Toa Baja Municipio,81905
3212,72139,Puerto Rico,Trujillo Alto Municipio,69478
3213,72141,Puerto Rico,Utuado Municipio,30209
3214,72143,Puerto Rico,Vega Alta Municipio,38589
3215,72145,Puerto Rico,Vega Baja Municipio,54754
3216,72147,Puerto Rico,Vieques Municipio,8931
3217,72149,Puerto Rico,Villalba Municipio,23659
3218,72151,Puerto Rico,Yabucoa Municipio,35025
3219,72153,Puerto Rico,Yauco Municipio,37585
